id,label,description,url,x,y,cluster,weight<Links>,weight<Total link strength>
26/8610,Carl Vondrick,<h2><b>Carl Vondrick</b></h2><h3>dblp_id: 26/8610</h3><h3>DBLP URL: <a href='https://dblp.org/pid/26/8610'>https://dblp.org/pid/26/8610</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/26/8610,0.37,0.0544,1,115,1848
191/6056,Carolin Lawrence,<h2><b>Carolin Lawrence</b></h2><h3>dblp_id: 191/6056</h3><h3>DBLP URL: <a href='https://dblp.org/pid/191/6056'>https://dblp.org/pid/191/6056</a></h3><h3>Affiliation: NEC Laboratories Europe</h3>,https://dblp.org/pid/191/6056,-0.6596,0.501,4,144,3263
11/7536,Chenghua Lin,"<h2><b>Chenghua Lin</b></h2><h3>dblp_id: 11/7536</h3><h3>DBLP URL: <a href='https://dblp.org/pid/11/7536'>https://dblp.org/pid/11/7536</a></h3><h3>Affiliation: University of Sheffield (UK), Department of Computer Science, University of Sheffield, Unknown</h3>",https://dblp.org/pid/11/7536,0.6046,-0.2915,3,208,6120
64/6843,Chin-Yew Lin,<h2><b>Chin-Yew Lin</b></h2><h3>dblp_id: 64/6843</h3><h3>DBLP URL: <a href='https://dblp.org/pid/64/6843'>https://dblp.org/pid/64/6843</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/64/6843,0.8539,-0.0621,3,294,6421
41/6895,Chris Dyer,<h2><b>Chris Dyer</b></h2><h3>dblp_id: 41/6895</h3><h3>DBLP URL: <a href='https://dblp.org/pid/41/6895'>https://dblp.org/pid/41/6895</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/41/6895,-0.3334,0.8235,1,494,38562
c/ClaireCardie,Claire Cardie,<h2><b>Claire Cardie</b></h2><h3>dblp_id: c/ClaireCardie</h3><h3>DBLP URL: <a href='https://dblp.org/pid/c/ClaireCardie'>https://dblp.org/pid/c/ClaireCardie</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/c/ClaireCardie,0.3407,0.2306,1,463,16290
99/6601,Colin Cherry,"<h2><b>Colin Cherry</b></h2><h3>dblp_id: 99/6601</h3><h3>DBLP URL: <a href='https://dblp.org/pid/99/6601'>https://dblp.org/pid/99/6601</a></h3><h3>Affiliation: Google, Unknown</h3>",https://dblp.org/pid/99/6601,0.0456,0.4073,4,347,12477
72/4981,Daisuke Kawahara,<h2><b>Daisuke Kawahara</b></h2><h3>dblp_id: 72/4981</h3><h3>DBLP URL: <a href='https://dblp.org/pid/72/4981'>https://dblp.org/pid/72/4981</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/72/4981,0.2838,-0.2968,2,210,2954
117/4050,Dan Garrette,<h2><b>Dan Garrette</b></h2><h3>dblp_id: 117/4050</h3><h3>DBLP URL: <a href='https://dblp.org/pid/117/4050'>https://dblp.org/pid/117/4050</a></h3><h3>Affiliation: Google Research</h3>,https://dblp.org/pid/117/4050,-0.2629,0.7026,1,347,9582
r/DanRoth,Dan Roth,"<h2><b>Dan Roth</b></h2><h3>dblp_id: r/DanRoth</h3><h3>DBLP URL: <a href='https://dblp.org/pid/r/DanRoth'>https://dblp.org/pid/r/DanRoth</a></h3><h3>Affiliation: University of Pennsylvania, Unknown</h3>",https://dblp.org/pid/r/DanRoth,0.1964,0.3736,1,542,29859
117/4804,Daniel Fried,<h2><b>Daniel Fried</b></h2><h3>dblp_id: 117/4804</h3><h3>DBLP URL: <a href='https://dblp.org/pid/117/4804'>https://dblp.org/pid/117/4804</a></h3><h3>Affiliation: Facebook AI</h3>,https://dblp.org/pid/117/4804,0.0471,1.0557,1,315,9863
71/10515,Daniel Khashabi,"<h2><b>Daniel Khashabi</b></h2><h3>dblp_id: 71/10515</h3><h3>DBLP URL: <a href='https://dblp.org/pid/71/10515'>https://dblp.org/pid/71/10515</a></h3><h3>Affiliation: University of Pennsylvania, Unknown</h3>",https://dblp.org/pid/71/10515,0.1242,0.5521,1,391,17772
192/7349,Danish Pruthi,"<h2><b>Danish Pruthi</b></h2><h3>dblp_id: 192/7349</h3><h3>DBLP URL: <a href='https://dblp.org/pid/192/7349'>https://dblp.org/pid/192/7349</a></h3><h3>Affiliation: Indian Institute of Science (IISc), Bangalore</h3>",https://dblp.org/pid/192/7349,-0.469,0.5584,4,135,4313
89/233-1,David Chiang,"<h2><b>David Chiang</b></h2><h3>dblp_id: 89/233-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/89/233-1'>https://dblp.org/pid/89/233-1</a></h3><h3>Affiliation: University of Notre Dame, USA, Unknown</h3>",https://dblp.org/pid/89/233-1,-0.0909,0.2537,1,408,9004
180/5443,David Mortensen,<h2><b>David Mortensen</b></h2><h3>dblp_id: 180/5443</h3><h3>DBLP URL: <a href='https://dblp.org/pid/180/5443'>https://dblp.org/pid/180/5443</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/180/5443,-0.3512,0.6836,1,276,9620
48/2932,David Traum,<h2><b>David Traum</b></h2><h3>dblp_id: 48/2932</h3><h3>DBLP URL: <a href='https://dblp.org/pid/48/2932'>https://dblp.org/pid/48/2932</a></h3><h3>Affiliation: University of South California</h3>,https://dblp.org/pid/48/2932,0.6273,0.2875,1,417,11959
136/8648-1,Dian Yu,<h2><b>Dian Yu</b></h2><h3>dblp_id: 136/8648-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/136/8648-1'>https://dblp.org/pid/136/8648-1</a></h3><h3>Affiliation: Tencent AI Lab</h3>,https://dblp.org/pid/136/8648-1,0.5734,0.0081,1,193,5225
h/DilekZHakkaniTur,Dilek Hakkani-Tur,"<h2><b>Dilek Hakkani-Tur</b></h2><h3>dblp_id: h/DilekZHakkaniTur</h3><h3>DBLP URL: <a href='https://dblp.org/pid/h/DilekZHakkaniTur'>https://dblp.org/pid/h/DilekZHakkaniTur</a></h3><h3>Affiliation: Amazon Alexa AI, Unknown</h3>",https://dblp.org/pid/h/DilekZHakkaniTur,0.665,0.4066,1,443,19265
63/1870,Dongyan Zhao,"<h2><b>Dongyan Zhao</b></h2><h3>dblp_id: 63/1870</h3><h3>DBLP URL: <a href='https://dblp.org/pid/63/1870'>https://dblp.org/pid/63/1870</a></h3><h3>Affiliation: Peking University, China</h3>",https://dblp.org/pid/63/1870,0.865,-0.3055,3,266,10798
57/5363,Doug Downey,"<h2><b>Doug Downey</b></h2><h3>dblp_id: 57/5363</h3><h3>DBLP URL: <a href='https://dblp.org/pid/57/5363'>https://dblp.org/pid/57/5363</a></h3><h3>Affiliation: Allen Institute for AI, Northwestern University, Unknown</h3>",https://dblp.org/pid/57/5363,0.2265,0.603,1,297,7079
135/6318,Duyu Tang,<h2><b>Duyu Tang</b></h2><h3>dblp_id: 135/6318</h3><h3>DBLP URL: <a href='https://dblp.org/pid/135/6318'>https://dblp.org/pid/135/6318</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/135/6318,1.1455,-0.2181,3,152,11026
141/4059,Ellie Pavlick,<h2><b>Ellie Pavlick</b></h2><h3>dblp_id: 141/4059</h3><h3>DBLP URL: <a href='https://dblp.org/pid/141/4059'>https://dblp.org/pid/141/4059</a></h3><h3>Affiliation: Brown University</h3>,https://dblp.org/pid/141/4059,-0.0248,0.0637,1,447,10074
16/1483,Emily Pitler,<h2><b>Emily Pitler</b></h2><h3>dblp_id: 16/1483</h3><h3>DBLP URL: <a href='https://dblp.org/pid/16/1483'>https://dblp.org/pid/16/1483</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/16/1483,0.134,0.0017,1,265,3380
27/7720,Emily Prud'hommeaux,<h2><b>Emily Prud'hommeaux</b></h2><h3>dblp_id: 27/7720</h3><h3>DBLP URL: <a href='https://dblp.org/pid/27/7720'>https://dblp.org/pid/27/7720</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/27/7720,-0.6194,0.246,4,214,5214
05/595,Eric Nyberg,<h2><b>Eric Nyberg</b></h2><h3>dblp_id: 05/595</h3><h3>DBLP URL: <a href='https://dblp.org/pid/05/595'>https://dblp.org/pid/05/595</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/05/595,0.5453,0.6808,1,330,6336
26/1652,Florian Metze,<h2><b>Florian Metze</b></h2><h3>dblp_id: 26/1652</h3><h3>DBLP URL: <a href='https://dblp.org/pid/26/1652'>https://dblp.org/pid/26/1652</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/26/1652,-0.0209,0.5666,1,388,11872
72/5870,Furu Wei,<h2><b>Furu Wei</b></h2><h3>dblp_id: 72/5870</h3><h3>DBLP URL: <a href='https://dblp.org/pid/72/5870'>https://dblp.org/pid/72/5870</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/72/5870,0.9827,-0.0893,3,303,15556
166/1740,Gabriel Stanovsky,"<h2><b>Gabriel Stanovsky</b></h2><h3>dblp_id: 166/1740</h3><h3>DBLP URL: <a href='https://dblp.org/pid/166/1740'>https://dblp.org/pid/166/1740</a></h3><h3>Affiliation: The Hebrew University of Jerusalem (Senior Chair), Unknown</h3>",https://dblp.org/pid/166/1740,-0.0072,0.8611,1,341,12120
25/3236,Giovanni Da San Martino,<h2><b>Giovanni Da San Martino</b></h2><h3>dblp_id: 25/3236</h3><h3>DBLP URL: <a href='https://dblp.org/pid/25/3236'>https://dblp.org/pid/25/3236</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/25/3236,-0.1754,-0.741,2,258,14448
03/8155,Graham Neubig,"<h2><b>Graham Neubig</b></h2><h3>dblp_id: 03/8155</h3><h3>DBLP URL: <a href='https://dblp.org/pid/03/8155'>https://dblp.org/pid/03/8155</a></h3><h3>Affiliation: Carnegie Mellon University, USA, Unknown</h3>",https://dblp.org/pid/03/8155,-0.1454,0.4217,1,544,36792
25/1145,Hai Zhao,"<h2><b>Hai Zhao</b></h2><h3>dblp_id: 25/1145</h3><h3>DBLP URL: <a href='https://dblp.org/pid/25/1145'>https://dblp.org/pid/25/1145</a></h3><h3>Affiliation: Shanghai Jiao Tong University, Unknown</h3>",https://dblp.org/pid/25/1145,0.7718,-0.5378,3,226,5123
164/6090,Hannah Rashkin,<h2><b>Hannah Rashkin</b></h2><h3>dblp_id: 164/6090</h3><h3>DBLP URL: <a href='https://dblp.org/pid/164/6090'>https://dblp.org/pid/164/6090</a></h3><h3>Affiliation: Google Research</h3>,https://dblp.org/pid/164/6090,0.5424,0.9892,1,239,7397
73/5938,Hassan Sajjad,<h2><b>Hassan Sajjad</b></h2><h3>dblp_id: 73/5938</h3><h3>DBLP URL: <a href='https://dblp.org/pid/73/5938'>https://dblp.org/pid/73/5938</a></h3><h3>Affiliation: Qatar Computing Research Institute</h3>,https://dblp.org/pid/73/5938,-0.4083,-0.1541,4,355,17157
61/2408,Heng Ji,"<h2><b>Heng Ji</b></h2><h3>dblp_id: 61/2408</h3><h3>DBLP URL: <a href='https://dblp.org/pid/61/2408'>https://dblp.org/pid/61/2408</a></h3><h3>Affiliation: University of Illinois at Urbana-Champaign, USA, Unknown</h3>",https://dblp.org/pid/61/2408,0.4837,-0.0312,1,523,20723
75/3612,Hiroya Takamura,"<h2><b>Hiroya Takamura</b></h2><h3>dblp_id: 75/3612</h3><h3>DBLP URL: <a href='https://dblp.org/pid/75/3612'>https://dblp.org/pid/75/3612</a></h3><h3>Affiliation: The National Institute of Advanced Industrial Science and Technology, Unknown</h3>",https://dblp.org/pid/75/3612,-0.0436,0.1725,2,160,3234
97/8317,Hiroyuki Shindo,<h2><b>Hiroyuki Shindo</b></h2><h3>dblp_id: 97/8317</h3><h3>DBLP URL: <a href='https://dblp.org/pid/97/8317'>https://dblp.org/pid/97/8317</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/97/8317,-0.1773,0.5535,4,118,1561
93/11424,Isabelle Augenstein,"<h2><b>Isabelle Augenstein</b></h2><h3>dblp_id: 93/11424</h3><h3>DBLP URL: <a href='https://dblp.org/pid/93/11424'>https://dblp.org/pid/93/11424</a></h3><h3>Affiliation: University of Copenhagen, Denmark, University of Copenhagen (Senior Chair), University of Copenhagen, Unknown</h3>",https://dblp.org/pid/93/11424,-0.7187,-0.0616,5,341,8775
40/7871,Ivan Vladimir Meza,<h2><b>Ivan Vladimir Meza</b></h2><h3>dblp_id: 40/7871</h3><h3>DBLP URL: <a href='https://dblp.org/pid/40/7871'>https://dblp.org/pid/40/7871</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/40/7871,-0.4945,0.4035,4,218,3334
220/2026,Iz Beltagy,<h2><b>Iz Beltagy</b></h2><h3>dblp_id: 220/2026</h3><h3>DBLP URL: <a href='https://dblp.org/pid/220/2026'>https://dblp.org/pid/220/2026</a></h3><h3>Affiliation: Allen Institute for AI (AI2)</h3>,https://dblp.org/pid/220/2026,0.0778,0.9623,1,343,10533
97/8154,Jacob Andreas,<h2><b>Jacob Andreas</b></h2><h3>dblp_id: 97/8154</h3><h3>DBLP URL: <a href='https://dblp.org/pid/97/8154'>https://dblp.org/pid/97/8154</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/97/8154,0.2439,0.5232,1,381,8475
120/0365,Jan Niehues,<h2><b>Jan Niehues</b></h2><h3>dblp_id: 120/0365</h3><h3>DBLP URL: <a href='https://dblp.org/pid/120/0365'>https://dblp.org/pid/120/0365</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/120/0365,-0.2549,0.1317,4,315,12021
69/4492,Jennifer Chu-Carroll,<h2><b>Jennifer Chu-Carroll</b></h2><h3>dblp_id: 69/4492</h3><h3>DBLP URL: <a href='https://dblp.org/pid/69/4492'>https://dblp.org/pid/69/4492</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/69/4492,0.0217,-0.7839,2,106,1312
92/5339,Jianfeng Gao,<h2><b>Jianfeng Gao</b></h2><h3>dblp_id: 92/5339</h3><h3>DBLP URL: <a href='https://dblp.org/pid/92/5339'>https://dblp.org/pid/92/5339</a></h3><h3>Affiliation: Microsoft Research</h3>,https://dblp.org/pid/92/5339,0.5964,0.5462,1,535,38620
164/5848,Jiatao Gu,<h2><b>Jiatao Gu</b></h2><h3>dblp_id: 164/5848</h3><h3>DBLP URL: <a href='https://dblp.org/pid/164/5848'>https://dblp.org/pid/164/5848</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/164/5848,0.0401,0.6426,4,264,6712
40/4518,Joel Tetreault,"<h2><b>Joel Tetreault</b></h2><h3>dblp_id: 40/4518</h3><h3>DBLP URL: <a href='https://dblp.org/pid/40/4518'>https://dblp.org/pid/40/4518</a></h3><h3>Affiliation: Dataminr, USA, Dataminr, Dataminr, Inc., Unknown</h3>",https://dblp.org/pid/40/4518,0.2033,-0.2946,2,402,6842
31/8178,Jonathan Berant,"<h2><b>Jonathan Berant</b></h2><h3>dblp_id: 31/8178</h3><h3>DBLP URL: <a href='https://dblp.org/pid/31/8178'>https://dblp.org/pid/31/8178</a></h3><h3>Affiliation: Tel Aviv University and AI2, Unknown</h3>",https://dblp.org/pid/31/8178,0.1104,0.8443,1,308,11100
00/4758,Jonathan May,"<h2><b>Jonathan May</b></h2><h3>dblp_id: 00/4758</h3><h3>DBLP URL: <a href='https://dblp.org/pid/00/4758'>https://dblp.org/pid/00/4758</a></h3><h3>Affiliation: Information Sciences Institute University of Southern California, Unknown</h3>",https://dblp.org/pid/00/4758,0.3885,0.3577,1,411,11216
73/5376,Jong C. Park,"<h2><b>Jong C. Park</b></h2><h3>dblp_id: 73/5376</h3><h3>DBLP URL: <a href='https://dblp.org/pid/73/5376'>https://dblp.org/pid/73/5376</a></h3><h3>Affiliation: Korea Advanced Institute of Science and Technology, Korea</h3>",https://dblp.org/pid/73/5376,0.5355,-0.1186,5,87,1050
57/5950,Jordan Boyd-Graber,"<h2><b>Jordan Boyd-Graber</b></h2><h3>dblp_id: 57/5950</h3><h3>DBLP URL: <a href='https://dblp.org/pid/57/5950'>https://dblp.org/pid/57/5950</a></h3><h3>Affiliation: University of Maryland (USA), University of Maryland</h3>",https://dblp.org/pid/57/5950,0.3111,0.8743,1,370,11414
82/3447,Josef van Genabith,<h2><b>Josef van Genabith</b></h2><h3>dblp_id: 82/3447</h3><h3>DBLP URL: <a href='https://dblp.org/pid/82/3447'>https://dblp.org/pid/82/3447</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/82/3447,0.1273,-0.6314,4,358,11595
h/JuliaHirschberg,Julia Hirschberg,<h2><b>Julia Hirschberg</b></h2><h3>dblp_id: h/JuliaHirschberg</h3><h3>DBLP URL: <a href='https://dblp.org/pid/h/JuliaHirschberg'>https://dblp.org/pid/h/JuliaHirschberg</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/h/JuliaHirschberg,0.4876,0.3193,1,367,8133
64/2448,Julia Hockenmaier,<h2><b>Julia Hockenmaier</b></h2><h3>dblp_id: 64/2448</h3><h3>DBLP URL: <a href='https://dblp.org/pid/64/2448'>https://dblp.org/pid/64/2448</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/64/2448,0.2806,-0.1104,1,331,6208
182/2180,Julia Kreutzer,<h2><b>Julia Kreutzer</b></h2><h3>dblp_id: 182/2180</h3><h3>DBLP URL: <a href='https://dblp.org/pid/182/2180'>https://dblp.org/pid/182/2180</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/182/2180,-0.7177,0.4414,4,328,10941
38/3390,Albert Gatt,"<h2><b>Albert Gatt</b></h2><h3>dblp_id: 38/3390</h3><h3>DBLP URL: <a href='https://dblp.org/pid/38/3390'>https://dblp.org/pid/38/3390</a></h3><h3>Affiliation: Utrecht University, Unknown</h3>",https://dblp.org/pid/38/3390,-0.0084,-0.5071,2,254,6592
115/5870,Aasish Pappu,<h2><b>Aasish Pappu</b></h2><h3>dblp_id: 115/5870</h3><h3>DBLP URL: <a href='https://dblp.org/pid/115/5870'>https://dblp.org/pid/115/5870</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/115/5870,0.5549,0.4182,1,127,2332
39/3250,Alborz Geramifard,"<h2><b>Alborz Geramifard</b></h2><h3>dblp_id: 39/3250</h3><h3>DBLP URL: <a href='https://dblp.org/pid/39/3250'>https://dblp.org/pid/39/3250</a></h3><h3>Affiliation: Facebook AI, Unknown</h3>",https://dblp.org/pid/39/3250,0.9419,0.5062,1,182,3131
230/4842,Alison Smith,<h2><b>Alison Smith</b></h2><h3>dblp_id: 230/4842</h3><h3>DBLP URL: <a href='https://dblp.org/pid/230/4842'>https://dblp.org/pid/230/4842</a></h3><h3>Affiliation: Dataminr</h3>,https://dblp.org/pid/230/4842,0.1976,-0.06,1,83,940
01/2040,Alla Rozovskaya,"<h2><b>Alla Rozovskaya</b></h2><h3>dblp_id: 01/2040</h3><h3>DBLP URL: <a href='https://dblp.org/pid/01/2040'>https://dblp.org/pid/01/2040</a></h3><h3>Affiliation: City University of New York (USA), Unknown</h3>",https://dblp.org/pid/01/2040,0.2361,0.0609,1,173,4883
18/1071-1,Andreas Vlachos,<h2><b>Andreas Vlachos</b></h2><h3>dblp_id: 18/1071-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/18/1071-1'>https://dblp.org/pid/18/1071-1</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/18/1071-1,-0.5615,0.1891,4,327,8957
69/5430,Andy Way,"<h2><b>Andy Way</b></h2><h3>dblp_id: 69/5430</h3><h3>DBLP URL: <a href='https://dblp.org/pid/69/5430'>https://dblp.org/pid/69/5430</a></h3><h3>Affiliation: Dublin City University, Ireland</h3>",https://dblp.org/pid/69/5430,0.1677,-0.5273,4,277,10624
03/9769,Ann Clifton,<h2><b>Ann Clifton</b></h2><h3>dblp_id: 03/9769</h3><h3>DBLP URL: <a href='https://dblp.org/pid/03/9769'>https://dblp.org/pid/03/9769</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/03/9769,0.2087,-0.3984,4,24,410
184/3742,Antoine Bosselut,"<h2><b>Antoine Bosselut</b></h2><h3>dblp_id: 184/3742</h3><h3>DBLP URL: <a href='https://dblp.org/pid/184/3742'>https://dblp.org/pid/184/3742</a></h3><h3>Affiliation: Stanford University, USA, École Polytechnique Fédérale de Lausanne</h3>",https://dblp.org/pid/184/3742,0.4759,0.6366,1,335,9338
96/4225,Anton Leuski,<h2><b>Anton Leuski</b></h2><h3>dblp_id: 96/4225</h3><h3>DBLP URL: <a href='https://dblp.org/pid/96/4225'>https://dblp.org/pid/96/4225</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/96/4225,0.7429,0.2488,1,191,5589
212/6084,Anya Belz,"<h2><b>Anya Belz</b></h2><h3>dblp_id: 212/6084</h3><h3>DBLP URL: <a href='https://dblp.org/pid/212/6084'>https://dblp.org/pid/212/6084</a></h3><h3>Affiliation: ADAPT Research Centre, Dublin City University, Unknown</h3>",https://dblp.org/pid/212/6084,-0.3397,-0.3804,2,323,7698
03/4342,Aoife Cahill,<h2><b>Aoife Cahill</b></h2><h3>dblp_id: 03/4342</h3><h3>DBLP URL: <a href='https://dblp.org/pid/03/4342'>https://dblp.org/pid/03/4342</a></h3><h3>Affiliation: Dataminr</h3>,https://dblp.org/pid/03/4342,0.1248,-0.4121,2,215,4024
