176/5185,69/1744,20
176/5185,05/3289,5
176/5185,38/8065,95
176/5185,18/3479,7
176/5185,19/6214,32
176/5185,12/8213,8
176/5185,59/6701,35
176/5185,32/5243,2
176/5185,148/9178,2
176/5185,15/4305,18
176/5185,29/5841,5
176/5185,54/9012,6
176/5185,30/8160,4
176/5185,117/4036,10
176/5185,49/4018,4
176/5185,131/6883,63
176/5185,166/1729,4
176/5185,248/2832,7
176/5185,90/2619,9
176/5185,118/9116,2
176/5185,72/5864,2
176/5185,34/1998,6
176/5185,90/5204,222
176/5185,117/4866,33
176/5185,120/2225,26
176/5185,55/1330,5
176/5185,29/4187,12
176/5185,96/5736,5
176/5185,67/4105-1,5
176/5185,34/3381-3,42
176/5185,96/4705,131
176/5185,84/4538,57
176/5185,127/1927,8
176/5185,136/8740,13
176/5185,91/663,11
176/5185,b/RaffaellaBernardi,8
176/5185,02/5384,6
176/5185,21/3716,8
176/5185,169/3172,17
176/5185,00/8341,5
176/5185,23/90,17
176/5185,96/5429,7
176/5185,19/376-1,64
176/5185,60/2536-37,10
176/5185,146/4361,23
176/5185,71/3717,116
176/5185,149/1260,17
176/5185,13/3568-1,13
176/5185,116/0502,14
176/5185,292/4208,15
176/5185,07/7129,212
176/5185,131/1378,23
176/5185,18/3348-1,5
176/5185,186/7066,53
176/5185,126/1619,23
176/5185,04/5629,240
176/5185,39/3245-1,31
176/5185,188/9080,34
176/5185,25/3224,32
176/5185,161/0014,43
176/5185,75/7168,15
176/5185,64/8153,34
176/5185,18/5906,3
176/5185,44/70,34
176/5185,77/8700,23
176/5185,146/3968,30
176/5185,33/2631,22
176/5185,39/5111,3
176/5185,27/7642,26
176/5185,99/4001,24
176/5185,121/2036,91
176/5185,67/1014-9,21
176/5185,28/7825,3
176/5185,50/4741,9
176/5185,10/9231,7
176/5185,05/6145,3
176/5185,65/4863,56
176/5185,f/TWFinin,3
176/5185,33/9012,3
176/5185,66/4613,67
176/5185,83/8117,7
176/5185,86/11425,8
176/5185,166/2038,9
176/5185,285/5184,9
176/5185,37/44,12
176/5185,98/4640,8
176/5185,32/1213-4,6
176/5185,21/41,3
176/5185,88/4457,22
176/5185,46/4131,13
176/5185,36/360-1,6
176/5185,03/3923-1,25
176/5185,127/0138,2
176/5185,94/8323,58
176/5185,25/2643,4
176/5185,08/2429,4
176/5185,188/6350,11
176/5185,132/4966-2,64
176/5185,122/3274,29
176/5185,79/3601,17
176/5185,32/10489,12
176/5185,68/5296,78
176/5185,136/8705,24
176/5185,38/9282,34
176/5185,07/1501,61
176/5185,47/722-4,16
176/5185,11/4619,30
176/5185,75/8157,99
176/5185,60/2319,4
176/5185,142/2839,12
176/5185,83/3205,3
204/7137,147/9148,8
204/7137,47/3133,10
204/7137,24/6740,22
204/7137,17/1494,14
204/7137,69/2756,6
204/7137,185/0950,16
204/7137,m/AndreFTMartins,104
204/7137,49/7109,12
204/7137,82/6572,4
204/7137,192/1872,10
204/7137,26/9012,4
204/7137,142/9150,6
204/7137,07/10489,192
204/7137,91/6051,12
204/7137,06/4775,10
204/7137,78/6527,8
204/7137,60/3996,6
204/7137,26/8610,8
204/7137,191/6056,10
204/7137,11/7536,8
204/7137,64/6843,16
204/7137,41/6895,34
204/7137,c/ClaireCardie,6
204/7137,99/6601,6
204/7137,72/4981,6
204/7137,117/4050,8
204/7137,r/DanRoth,58
204/7137,117/4804,10
204/7137,71/10515,62
204/7137,192/7349,36
204/7137,89/233-1,10
204/7137,180/5443,34
204/7137,48/2932,6
204/7137,136/8648-1,30
204/7137,h/DilekZHakkaniTur,26
204/7137,63/1870,4
204/7137,57/5363,4
204/7137,135/6318,4
204/7137,141/4059,6
204/7137,16/1483,4
204/7137,27/7720,8
204/7137,05/595,12
204/7137,26/1652,34
204/7137,72/5870,12
204/7137,166/1740,12
204/7137,25/3236,4
204/7137,03/8155,10
204/7137,25/1145,6
204/7137,164/6090,12
204/7137,73/5938,10
204/7137,61/2408,10
204/7137,75/3612,10
204/7137,97/8317,6
204/7137,93/11424,4
204/7137,40/7871,8
204/7137,220/2026,34
204/7137,97/8154,6
204/7137,120/0365,26
204/7137,69/4492,6
204/7137,92/5339,22
204/7137,164/5848,14
204/7137,40/4518,6
204/7137,31/8178,6
204/7137,00/4758,38
204/7137,73/5376,4
204/7137,57/5950,22
204/7137,82/3447,4
204/7137,h/JuliaHirschberg,4
204/7137,64/2448,10
204/7137,182/2180,8
204/7137,18/2428,5
204/7137,m/KathleenMcKeown,20
204/7137,95/1344,2
204/7137,c/KennethWardChurch,2
204/7137,90/3315,3
204/7137,78/6661,2
204/7137,58/3217,11
204/7137,47/1252,8
204/7137,82/6573,6
204/7137,78/5897-1,2
204/7137,13/7007-5,3
204/7137,63/3922,2
204/7137,03/5847-1,2
204/7137,184/3753,8
204/7137,53/6625,5
204/7137,127/0072,48
204/7137,31/739,7
204/7137,49/3800-8,4
204/7137,23/2900,3
204/7137,162/1557,5
204/7137,21/6793,5
204/7137,07/9769,5
204/7137,79/125,4
204/7137,218/6430,6
204/7137,f/MarcelloFederico,4
204/7137,79/7927,3
204/7137,65/6264,4
204/7137,50/10813,5
204/7137,70/3186,7
204/7137,37/4227,2
204/7137,57/8503,3
204/7137,00/8046,3
204/7137,30/6391,3
204/7137,69/339-1,3
204/7137,38/8065,5
204/7137,18/3479,2
204/7137,02/1640-7,2
204/7137,12/8213,7
204/7137,47/6668,3
204/7137,59/6701,2
204/7137,32/7445,2
204/7137,32/5243,19
204/7137,148/9178,2
204/7137,15/4305,8
204/7137,54/9012,5
204/7137,30/8160,3
204/7137,i/NancyIde,4
204/7137,117/4036,6
204/7137,49/4018,3
204/7137,131/6883,3
204/7137,46/4886,8
204/7137,166/1729,5
204/7137,40/1266,6
204/7137,01/2933,5
204/7137,90/5204,14
204/7137,31/5148,2
204/7137,117/4866,4
204/7137,120/2225,11
204/7137,55/1330,3
204/7137,29/4187,4
204/7137,96/5736,4
204/7137,67/4105-1,4
204/7137,34/3381-3,39
204/7137,84/4538,7
204/7137,00/8341,4
204/7137,00/4847,4
204/7137,s/RuihuaSong,2
204/7137,71/3717,112
204/7137,07/7129,40
204/7137,18/3348-1,4
204/7137,186/7066,18
204/7137,39/3245-1,7
204/7137,188/9080,31
204/7137,121/2036,13
204/7137,50/4741,8
204/7137,10/9231,6
204/7137,65/4863,24
204/7137,66/4613,9
204/7137,32/1213-4,5
204/7137,72/3885,4
204/7137,94/8323,3
204/7137,68/5296,7
204/7137,136/8705,5
204/7137,38/9282,18
204/7137,11/4619,3
204/7137,75/8157,15
204/7137,142/2839,11
204/7137,27/3780,3
147/9148,47/3133,70
147/9148,24/6740,22
147/9148,17/1494,14
147/9148,m/AndreFTMartins,160
147/9148,192/1872,10
147/9148,142/9150,16
147/9148,07/10489,32
147/9148,06/4775,40
147/9148,78/6527,10
147/9148,60/3996,6
147/9148,191/6056,10
147/9148,64/6843,38
147/9148,41/6895,44
147/9148,c/ClaireCardie,38
147/9148,99/6601,74
147/9148,117/4050,14
147/9148,r/DanRoth,82
147/9148,117/4804,32
147/9148,71/10515,12
147/9148,192/7349,36
147/9148,89/233-1,12
147/9148,180/5443,34
147/9148,48/2932,38
147/9148,136/8648-1,32
147/9148,h/DilekZHakkaniTur,150
147/9148,135/6318,12
147/9148,141/4059,8
147/9148,27/7720,8
147/9148,05/595,54
147/9148,26/1652,28
147/9148,72/5870,64
147/9148,03/8155,40
147/9148,25/1145,14
147/9148,164/6090,50
147/9148,73/5938,20
147/9148,61/2408,10
147/9148,75/3612,10
147/9148,97/8317,6
147/9148,40/7871,8
147/9148,97/8154,6
147/9148,120/0365,26
147/9148,69/4492,6
147/9148,92/5339,450
147/9148,164/5848,14
147/9148,40/4518,18
147/9148,00/4758,56
147/9148,57/5950,54
147/9148,h/JuliaHirschberg,6
147/9148,182/2180,8
147/9148,39/3250,32
147/9148,01/2040,12
147/9148,184/3742,94
147/9148,15/3724,202
147/9148,63/7183,92
147/9148,149/0082,34
147/9148,31/985,48
147/9148,87/7949,44
147/9148,i/DianaInkpen,8
147/9148,70/11145,32
147/9148,136/9140,10
147/9148,116/2765,50
147/9148,81/4050,6
147/9148,z/GeoffreyZweig,68
147/9148,60/9768,22
147/9148,78/4609,104
147/9148,85/6201,8
147/9148,00/9012,16
147/9148,00/7739,28
147/9148,73/5746-1,66
147/9148,78/6923,34
147/9148,78/5155,6
147/9148,81/8329,14
147/9148,80/8411,6
147/9148,95/8314,18
147/9148,14/5278,18
147/9148,16/6461,24
147/9148,64/1350-4,8
147/9148,52/1296,72
147/9148,130/2863,46
147/9148,68/1974-1,88
147/9148,153/9556,4
147/9148,67/9012,64
147/9148,26/812,8
147/9148,80/7282,94
147/9148,51/844,4
147/9148,68/3485,4
147/9148,33/8156,34
147/9148,r/ERiloff,28
147/9148,a/EnekoAgirre,10
147/9148,02/2684,8
147/9148,02/1712,4
147/9148,57/5129,48
147/9148,69/7968,16
147/9148,01/963,92
147/9148,06/2484-2,42
147/9148,145/8377,4
147/9148,37/3908,12
147/9148,48/4613,12
147/9148,23/2128,36
147/9148,28/5127,6
147/9148,79/1081,32
147/9148,88/5929,20
147/9148,83/5560-1,32
147/9148,165/0758,4
147/9148,86/1691,10
147/9148,l/BingLiu1,10
147/9148,61/5024,124
147/9148,38/6093,8
147/9148,12/4444-1,10
147/9148,80/7421,44
147/9148,22/3088,24
147/9148,04/8612,32
147/9148,66/1456,10
147/9148,92/3270,36
147/9148,81/8056,36
147/9148,188/6025-1,16
147/9148,71/6950-1,10
147/9148,05/6735-1,1480
147/9148,18/2428,27
147/9148,35/8154,6
147/9148,m/KathleenMcKeown,38
147/9148,c/KennethWardChurch,16
147/9148,90/3315,3
147/9148,121/7560,17
147/9148,78/6661,4
147/9148,58/3217,41
147/9148,47/1252,8
147/9148,82/6573,4
147/9148,25/1520,46
147/9148,13/7007-5,7
147/9148,85/5090-4,32
147/9148,184/3753,22
147/9148,127/0072,8
147/9148,31/739,3
147/9148,49/3800-8,19
147/9148,23/2900,8
147/9148,268/1049,3
147/9148,162/1557,5
147/9148,21/6793,48
147/9148,78/9358,15
147/9148,163/2171,3
147/9148,07/9769,10
147/9148,79/125,4
147/9148,218/6430,6
147/9148,f/MarcelloFederico,7
147/9148,79/7927,3
147/9148,136/9233,2
147/9148,56/2856,49
147/9148,53/1712,8
147/9148,71/1827,16
147/9148,50/10813,32
147/9148,70/3186,8
147/9148,75/6632-1,4
147/9148,57/8503,6
147/9148,17/2183,8
147/9148,62/5920,11
147/9148,61/10435,3
147/9148,30/6391,15
147/9148,69/339-1,19
147/9148,77/2529,4
147/9148,76/6763-1,4
147/9148,05/3289,111
147/9148,38/8065,8
147/9148,19/6214,13
147/9148,27/7520,84
147/9148,k/MinYenKan,3
147/9148,12/8213,7
147/9148,149/1367,17
147/9148,47/6668,44
147/9148,59/6701,3
147/9148,32/7445,8
147/9148,32/5243,59
147/9148,148/9178,6
147/9148,15/4305,49
147/9148,54/9012,5
147/9148,30/8160,29
147/9148,117/4036,91
147/9148,49/4018,3
147/9148,131/6883,6
147/9148,166/1729,22
147/9148,40/1266,5
147/9148,248/2832,8
147/9148,72/5864,4
147/9148,34/1998,3
147/9148,90/5204,74
147/9148,117/4866,9
147/9148,120/2225,11
147/9148,55/1330,18
147/9148,124/9178,5
147/9148,05/3463,15
147/9148,29/4187,10
147/9148,58/10142,17
147/9148,34/1831,16
147/9148,96/5736,4
147/9148,67/4105-1,4
147/9148,34/3381-3,39
147/9148,84/4538,7
147/9148,44/8358,17
147/9148,19/1947,4
147/9148,52/323-1,4
147/9148,127/1927,3
147/9148,33/8610,21
147/9148,m/RadaMihalcea,8
147/9148,91/663,25
147/9148,00/8341,4
147/9148,60/2536-37,6
147/9148,146/4361,6
147/9148,71/3717,112
147/9148,13/3568-1,4
147/9148,07/7129,232
147/9148,18/3348-1,21
147/9148,186/7066,18
147/9148,02/2980,37
147/9148,39/3245-1,12
147/9148,60/7120,3
147/9148,188/9080,31
147/9148,173/5469,25
147/9148,161/0014,8
147/9148,05/6562,5
147/9148,85/2539,2
147/9148,44/70,5
147/9148,77/8700,20
147/9148,41/3406,17
147/9148,165/0769,53
147/9148,05/4288,4
147/9148,29/3671,42
147/9148,19/8609,7
147/9148,121/2036,3
147/9148,43/5992,4
147/9148,67/1014-9,8
147/9148,50/4741,8
147/9148,10/9231,6
147/9148,65/4863,36
147/9148,33/9012,17
147/9148,66/4613,9
147/9148,148/5539,27
147/9148,83/8117,6
147/9148,166/2038,2
147/9148,275/3258,96
147/9148,67/3142,9
147/9148,64/9281,4
147/9148,37/44,8
147/9148,04/9878,396
147/9148,40/10489,10
147/9148,30/5648,15
147/9148,32/1213-4,5
147/9148,117/7310-1,3
147/9148,08/9282,124
147/9148,36/360-1,5
147/9148,93/310,16
147/9148,03/3923-1,94
147/9148,07/1521,16
147/9148,69/1395,6
147/9148,37/1971-1,20
147/9148,94/8323,39
147/9148,125/7491,20
147/9148,132/4966-2,312
147/9148,32/10489,5
147/9148,68/5296,7
147/9148,136/8705,5
147/9148,38/9282,54
147/9148,07/1501,4
147/9148,11/4619,3
147/9148,75/8157,19
147/9148,142/2839,30
147/9148,53/3245-1,18
147/9148,83/3205,31
147/9148,63/5321,8
47/3133,17/1494,36
47/3133,185/0950,30
47/3133,m/AndreFTMartins,120
47/3133,49/7109,6
47/3133,82/6572,8
47/3133,192/1872,24
47/3133,07/10489,152
47/3133,06/4775,16
47/3133,78/6527,24
47/3133,64/6843,8
47/3133,41/6895,36
47/3133,c/ClaireCardie,134
47/3133,99/6601,130
47/3133,117/4050,12
47/3133,r/DanRoth,70
47/3133,117/4804,18
47/3133,71/10515,28
47/3133,192/7349,12
47/3133,89/233-1,4
47/3133,48/2932,6
47/3133,136/8648-1,28
47/3133,h/DilekZHakkaniTur,98
47/3133,57/5363,10
47/3133,141/4059,80
47/3133,16/1483,10
47/3133,05/595,16
47/3133,26/1652,16
47/3133,72/5870,26
47/3133,166/1740,54
47/3133,25/3236,242
47/3133,03/8155,142
47/3133,25/1145,32
47/3133,164/6090,24
47/3133,73/5938,72
47/3133,61/2408,56
47/3133,93/11424,46
47/3133,40/7871,12
47/3133,220/2026,52
47/3133,97/8154,30
47/3133,92/5339,210
47/3133,164/5848,10
47/3133,40/4518,92
47/3133,31/8178,52
47/3133,00/4758,44
47/3133,57/5950,16
47/3133,82/3447,6
47/3133,h/JuliaHirschberg,12
47/3133,64/2448,32
47/3133,182/2180,24
47/3133,39/3250,6
47/3133,18/1071-1,20
47/3133,69/5430,6
47/3133,184/3742,58
47/3133,212/6084,4
47/3133,15/3724,182
47/3133,09/1824,6
47/3133,63/7183,86
47/3133,149/0082,28
47/3133,31/985,122
47/3133,87/7949,84
47/3133,i/DianaInkpen,32
47/3133,82/8159,12
47/3133,70/11145,148
47/3133,89/9058,10
47/3133,116/2765,40
47/3133,z/GeoffreyZweig,14
47/3133,86/1747,4
47/3133,74/1189,6
47/3133,60/9768,20
47/3133,78/4609,60
47/3133,85/6201,58
47/3133,00/9012,4
47/3133,82/2305,26
47/3133,37/6580,78
47/3133,00/7739,16
47/3133,73/5746-1,96
47/3133,c/JoyceYChai,14
47/3133,78/6923,8
47/3133,126/8729,12
47/3133,81/8329,22
47/3133,80/8411,4
47/3133,98/4709,32
47/3133,10/1481,56
47/3133,95/8314,24
47/3133,19/11430,26
47/3133,14/5278,8
47/3133,08/8178,16
47/3133,16/6461,94
47/3133,153/2253,8
47/3133,30/4872,4
47/3133,30/3994,20
47/3133,52/1296,150
47/3133,49/11425,42
47/3133,130/2863,22
47/3133,68/1974-1,8
47/3133,199/2104,48
47/3133,67/9012,26
47/3133,203/8709,12
47/3133,203/9599,8
47/3133,203/9462,44
47/3133,26/812,24
47/3133,46/521,8
47/3133,b/WilliamJByrne,16
47/3133,95/4733,54
47/3133,09/246,8
47/3133,80/7282,10
47/3133,49/3976,32
47/3133,125/5045,40
47/3133,55/4410,48
47/3133,51/844,20
47/3133,39/5799,32
47/3133,55/6548,4
47/3133,33/8156,58
47/3133,153/5568,64
47/3133,r/ERiloff,112
47/3133,a/EnekoAgirre,56
47/3133,02/2684,36
47/3133,05/2701,6
47/3133,02/1712,76
47/3133,57/5129,64
47/3133,69/7968,52
47/3133,01/963,36
47/3133,06/2484-2,16
47/3133,36/2688,22
47/3133,08/5391,10
47/3133,h/JamesHenderson,50
47/3133,32/9014,340
47/3133,154/8222,12
47/3133,n/JoakimNivre,58
47/3133,165/0790,16
47/3133,147/5525,20
47/3133,v/AlineVillavicencio,70
47/3133,57/175,22
47/3133,37/3908,20
47/3133,12/1081,14
47/3133,13/2617,46
47/3133,48/4613,76
47/3133,69/4767,112
47/3133,49/1124,56
47/3133,92/6322,44
47/3133,p/CParis,36
47/3133,00/3005,56
47/3133,79/1081,6
47/3133,54/2140,136
47/3133,88/5929,36
47/3133,26/1185,20
47/3133,32/797,4
47/3133,83/5560-1,6
47/3133,32/6117,32
47/3133,55/5638,40
47/3133,236/5964,32
47/3133,29/7442,22
47/3133,187/3319,76
47/3133,99/1688,10
47/3133,12/4444-1,6
47/3133,80/7421,14
47/3133,04/8612,40
47/3133,66/1456,6
47/3133,92/3270,26
47/3133,81/8056,20
47/3133,26/1674,10
47/3133,50/7562,30
47/3133,00/8247,72
47/3133,38/3382,6
47/3133,b/DanushkaBollegala,4
47/3133,47/2026-1,8
47/3133,148/9553,38
47/3133,162/0215,10
47/3133,15/670,27
47/3133,18/2428,11
47/3133,b/KalinaBontcheva,27
47/3133,42/4903,2
47/3133,51/2464,11
47/3133,07/6465,117
47/3133,147/0322,3
47/3133,35/8154,10
47/3133,m/KathleenMcKeown,93
47/3133,c/KennethWardChurch,3
47/3133,121/7560,32
47/3133,78/6661,13
47/3133,58/3217,13
47/3133,47/1252,11
47/3133,82/6573,13
47/3133,25/1520,29
47/3133,38/11196,8
47/3133,29/2006,18
47/3133,78/5897-1,5
47/3133,117/4041,47
47/3133,125/4359,3
47/3133,66/8157,107
47/3133,85/5090-4,13
47/3133,03/5847-1,4
47/3133,184/3753,18
47/3133,53/6625,2
47/3133,127/0072,9
47/3133,62/3,100
47/3133,49/3800-8,22
47/3133,268/1049,10
47/3133,44/9922,25
47/3133,21/6793,100
47/3133,163/2171,2
47/3133,91/2392,5
47/3133,07/9769,13
47/3133,185/1013,9
47/3133,47/7983,75
47/3133,56/2856,26
47/3133,65/6264,23
47/3133,53/1712,14
47/3133,36/6578,61
47/3133,m/MarieFrancineMoens,2
47/3133,71/1827,42
47/3133,31/3168,3
47/3133,50/10813,58
47/3133,d/MarkDras,16
47/3133,s/MarkSanderson,20
47/3133,68/6,26
47/3133,37/4227,4
47/3133,57/8503,14
47/3133,17/2183,8
47/3133,62/5920,5
47/3133,00/8046,29
47/3133,30/6391,8
47/3133,69/1744,7
47/3133,63/765-1,16
47/3133,76/6763-1,2
47/3133,05/3289,104
47/3133,38/8065,2
47/3133,18/3479,13
47/3133,19/6214,109
47/3133,27/7520,12
47/3133,02/1640-7,11
47/3133,83/5342-5,2
47/3133,k/MinYenKan,42
47/3133,12/8213,31
47/3133,149/1367,8
47/3133,47/6668,20
47/3133,59/6701,7
47/3133,32/7445,6
47/3133,32/5243,54
47/3133,148/9178,28
47/3133,15/4305,120
47/3133,54/9012,34
47/3133,30/8160,29
47/3133,84/8761,2
47/3133,i/NancyIde,7
47/3133,117/4036,28
47/3133,49/4018,15
47/3133,131/6883,8
47/3133,11/4375,18
47/3133,46/4886,5
47/3133,40/1266,3
47/3133,248/2832,12
47/3133,01/2933,48
47/3133,90/2619,16
47/3133,118/9116,42
47/3133,72/5864,8
47/3133,34/1998,15
47/3133,90/5204,95
47/3133,98/9902,4
47/3133,31/5148,3
47/3133,117/4866,68
47/3133,30/8159,9
47/3133,89/1576,6
47/3133,120/2225,16
47/3133,55/1330,4
47/3133,124/9178,8
47/3133,05/3463,5
47/3133,86/687,14
47/3133,58/10142,4
47/3133,34/1831,3
47/3133,44/8358,8
47/3133,19/1947,42
47/3133,127/1927,13
47/3133,33/8610,5
47/3133,m/RadaMihalcea,6
47/3133,91/663,3
47/3133,04/696,7
47/3133,21/3716,13
47/3133,169/3172,9
47/3133,49/3538,7
47/3133,79/2000,2
47/3133,182/2556,11
47/3133,19/376-1,25
47/3133,60/2536-37,5
47/3133,42/4811,9
47/3133,146/4361,2
47/3133,58/380,24
47/3133,13/3568-1,64
47/3133,116/0502,6
47/3133,210/2611,4
47/3133,15/8158,6
47/3133,10/163,3
47/3133,07/7129,300
47/3133,131/1378,4
47/3133,18/3348-1,9
47/3133,186/7066,7
47/3133,80/2843,16
47/3133,02/2980,15
47/3133,62/2078,12
47/3133,126/1619,3
47/3133,04/5629,12
47/3133,39/3245-1,5
47/3133,28/9988,8
47/3133,188/9080,4
47/3133,25/3224,8
47/3133,173/5469,8
47/3133,161/0014,9
47/3133,05/6562,3
47/3133,85/2539,3
47/3133,64/8153,5
47/3133,18/5906,6
47/3133,44/70,3
47/3133,77/8700,8
47/3133,41/3406,16
47/3133,52/5246,21
47/3133,182/2034,20
47/3133,165/0769,16
47/3133,05/4288,6
47/3133,82/8032,2
47/3133,29/3671,35
47/3133,19/8609,9
47/3133,121/2036,23
47/3133,43/5992,2
47/3133,67/1014-9,10
47/3133,28/7825,6
47/3133,05/6145,2
47/3133,65/4863,44
47/3133,89/3188,2
47/3133,43/11537,6
47/3133,33/9012,13
47/3133,66/4613,12
47/3133,148/5539,15
47/3133,83/8117,15
47/3133,166/2038,16
47/3133,275/3258,120
47/3133,67/3142,7
47/3133,64/9281,11
47/3133,37/44,11
47/3133,04/9878,198
47/3133,40/10489,8
47/3133,98/4640,5
47/3133,98/6613-11,2
47/3133,32/1213-4,15
47/3133,08/9282,64
47/3133,88/4457,13
47/3133,36/360-1,4
47/3133,93/310,15
47/3133,03/3923-1,62
47/3133,07/1521,3
47/3133,37/1971-1,4
47/3133,94/8323,19
47/3133,08/2429,3
47/3133,125/7491,8
47/3133,188/6350,4
47/3133,132/4966-2,208
47/3133,79/3601,15
47/3133,32/10489,18
47/3133,68/5296,13
47/3133,136/8705,45
47/3133,38/9282,23
47/3133,07/1501,11
47/3133,25/1605,4
47/3133,75/8157,23
47/3133,65/6671,2
47/3133,142/2839,6
47/3133,53/3245-1,5
47/3133,50/1726,4
47/3133,83/3205,16
47/3133,63/5321,5
47/3133,136/9077,6
24/6740,17/1494,28
24/6740,69/2756,4
24/6740,m/AndreFTMartins,880
24/6740,82/6572,4
24/6740,192/1872,182
24/6740,26/9012,16
24/6740,07/10489,88
24/6740,06/4775,38
24/6740,191/6056,24
24/6740,41/6895,314
24/6740,c/ClaireCardie,28
24/6740,99/6601,78
